"","city","state","postal_code","latitude","longitude","stars","review_count","categories","GoodForKids","RestaurantsReservations","Caters","NoiseLevel","RestaurantsTakeOut","RestaurantsPriceRange2","OutdoorSeating","WiFi","RestaurantsAttire","RestaurantsDelivery","BusinessAcceptsCreditCards","dessert","latenight","lunch","dinner","brunch","breakfast","garage","street","validated","lot","valet","OpenSundays","Open7days","posreview","negreview","posreview2016","negreview2016","posreview2017","negreview2017","posreview2018","negreview2018","checkedin2016","checkedin2017","checkedin2018","checkedin100"
"3293","Madison","WI",53704,43.1501998757,-89.4041699011,2.5,82,"Fast Food, American (Traditional)","True","False","False","average","True","2","True","free","casual","False","True","False","False","True","True","False","False","False","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3294","Charlotte","NC",28207,35.197518,-80.825545,4,122,"Fast Food, American (Traditional)","True","False","True","average","True","2","True","free","casual","False","True","False","False","False","True","False","False","False","True","False","True","False",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3295","Charlotte","NC",28216,35.352507,-80.851122,2.5,5,"Fast Food, American (Traditional)",NA,"False",NA,NA,"True",NA,"False",NA,NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,0,1,1,1,0,0,0
"3296","Champaign","IL",61820,40.1189773,-88.2442721,4,161,"Nightlife, Bars","False","True","False","average","True","3","True","free","dressy","False","True","False","False","False","True","False","False","True","True","True","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3297","Charlotte","NC",28262,35.3103321867,-80.7535075848,3,29,"Fast Food, American (Traditional)","True","False",NA,"average","True","1","True","free","casual","False","True",NA,NA,NA,NA,NA,NA,"False","False","False","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3298","Madison","WI",53704,43.107341,-89.2873539,3.5,19,"Nightlife, Bars","True","False","False","loud","True","1","True","no","casual","False","True",NA,NA,NA,NA,NA,NA,"False","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
"3299","Matthews","NC",28104,35.003102,-80.698929,4,102,"Fast Food, American (Traditional)","True","False","True","average","True","1","True","no","casual","False","True","False","False","True","True","False","False","False","False","False","True","False",1,1,10,0,12,2,16,0,7,0,1,1,1,1
"3300","Charlotte","NC",28217,35.1808732,-80.8839098,3,24,"Nightlife, Bars","False","False",NA,"quiet","True","2","False",NA,"casual","True","True",NA,NA,NA,NA,NA,NA,"False","False","False","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
"3301","Denver","NC",28037,35.4451199,-80.9963911,4,158,"Nightlife, Bars","False","True","False","average","False","2","True","free","casual","False","True","False","False","False","True","False","False","False","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3302","Charlotte","NC",28209,35.2015371095,-80.8655253053,1.5,33,"Fast Food, American (Traditional)","False","False",NA,"loud","True","1","True",NA,"casual","False","True","False","False","False","False","False","False",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
"3303","Gastonia","NC",28054,35.225948,-81.1337846,3,49,"American (Traditional), Nightlife","True","False","True","average","True","2","True","free","casual","False","True","False","False","False","False","False","False","False","False","False","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3304","Charlotte","NC",28262,35.3176964,-80.7720982,3.5,30,"Fast Food, American (Traditional)","True","False","True","average","True","1","True","free","casual","False","True",NA,NA,NA,NA,NA,NA,"False","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3305","Madison","WI",53705,43.0735464,-89.4512829,3,149,"Nightlife, Bars","True","True","True","average","True","2","True","free","casual","False","True","False","False","True","True","False","False","True","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3306","Charlotte","NC",28202,35.225368,-80.841621,3.5,41,"Nightlife, Bars",NA,"False",NA,NA,NA,"2","True",NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"False","False","False","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0
"3307","Gastonia","NC",28054,35.2639012704,-81.1483017202,4.5,19,"Fast Food, American (Traditional)","True","False",NA,NA,NA,NA,NA,NA,NA,"False","True","False","False","False","False","False","False",NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0
"3308","Stoughton","WI",53589,42.9180747,-89.2329764,3.5,7,"Sandwiches, Fast Food","True","False","True",NA,"True","2","False","no","casual","True","True",NA,NA,NA,NA,NA,NA,"False","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
"3309","Champaign","IL",61820,40.117237,-88.2431919,4,116,"Nightlife, Bars","False","True","True","average","True","3","True","free","casual","False","True","False","False","False","False","False","False","True","True","False","False","False",1,0,9,0,17,0,16,0,8,0,1,1,1,1
"3310","Charlotte","NC",28272,35.2104912,-80.6902949,2,15,"Sandwiches, Fast Food","True","False","False","average","True","2","False",NA,"casual","True","True",NA,NA,NA,NA,NA,NA,"False","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0
"3311","Verona","WI",53593,42.9791230214,-89.5162448287,2.5,15,"Nightlife, Bars",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"False","False","False","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0
"3312","Champaign","IL",61820,40.0984525132,-88.2442462116,3,77,"Fast Food, American (Traditional)","True","False","False","average","True","1","False","free","casual","True","True","False","False","False","False","False","True","False","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3313","Charlotte","NC",28205,35.2468673,-80.8058408,4,219,"American (Traditional), Nightlife","False","False","False","average","True","2","False","no","casual","False","True","False","True","False","True","False","False","False","True","False","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3314","Charlotte","NC",28263,35.2281064,-80.8408062,4,27,"Sandwiches, Fast Food","True","False","True",NA,"True","1",NA,"free","casual",NA,"True",NA,NA,NA,NA,NA,NA,"False","True","False","False","False",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
"3315","Concord","NC",28025,35.447144,-80.600265,3,35,"Fast Food, American (Traditional)","True","False",NA,"quiet","True","1","True","no","casual","True","True",NA,NA,NA,NA,NA,NA,"False","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
"3316","Charlotte","NC",28217,35.1638708121,-80.8765422947,3.5,17,"Fast Food, American (Traditional)","True","False",NA,"loud","True","1","False","no","casual","True","True",NA,NA,NA,NA,NA,NA,"False","False","False","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"3317","Concord","NC",28027,35.3749899,-80.7288043,4,77,"Fast Food, American (Traditional)","True","False","True","average","True","1","True","no","casual","False","True","False","False","True","True","False","False","False","False","False","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3318","Charlotte","NC",28208,35.238244,-80.875778,4,9,"Fast Food, American (Traditional)",NA,"False",NA,NA,"True","2","True","no","dressy","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"3319","Cottage Grove","WI",53527,43.0756472,-89.1993843,3.5,28,"Coffee & Tea, Cafes","True","False",NA,"quiet","True","1","True","free","casual","False","True","False","False","True","False","True","True","False","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
"3320","Charlotte","NC",28284,35.2270964,-80.8438287,3.5,264,"Fast Food, American (Traditional)","False","True","True","average","True","2","True","no","casual","False","True","False","False","True","True","False","False","False","True","False","False","False",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3321","Charlotte","NC",28212,35.2025,-80.7353,2,6,"Fast Food, American (Traditional)","True","False","True",NA,"True","1","False","None","casual","False","True",NA,NA,NA,NA,NA,NA,"False","False","False","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0
"3322","Charlotte","NC",28202,35.2277715,-80.842934,3.5,108,"Sandwiches, Fast Food","True","False","True","loud","True","1","False","no","casual","False","True",NA,NA,NA,NA,NA,NA,"False","True","False","False","False",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3323","Charlotte","NC",28208,35.245576,-80.8989527,3.5,10,"Fast Food, American (Traditional)","True","False",NA,"quiet","True","1","True","free","casual","False","True","False","False","False","False","False","False","False","False","False","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0
"3324","Champaign","IL",61822,40.1451443,-88.2585174,3,122,"Fast Food, American (Traditional)","True","True","True","average","True","2","True","free","casual","False","True","False","False","True","True","False","False","False","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3325","Charlotte","NC",28208,35.257522,-80.896814,3.5,69,"Fast Food, American (Traditional)","False","False","True","average","True","2","False","no","casual","False","True","False","False","True","True","False","False","False","False","False","False","False",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
"3326","Charlotte","NC",28209,35.171873,-80.849032,4,183,"Fast Food, American (Traditional)","True","True","False","average","True","2","True","free","casual","True","True","True","False","True","True","False","False","False","False","False","False","False",1,1,37,1,71,0,63,2,38,1,1,1,1,1
"3327","Cornelius","NC",28031,35.491538,-80.85722,4,14,"Coffee & Tea, Cafes","True","False",NA,NA,"True","2","True","free","casual","False","True","False","False","True","False","False","False","False","False","False","False","False",0,0,1,0,2,0,1,0,NA,NA,1,1,1,0
"3328","Madison","WI",53703,43.0748397823,-89.3976026773,4.5,3,"Fast Food, American (Traditional)","True","False",NA,NA,"True","1",NA,"no","casual","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"3329","Madison","WI",53703,43.0824116845,-89.3737928014,3,25,"American (Traditional), Nightlife","False","False",NA,"average","True","2","True","free","casual","True","True","False","False","True","False","False","False","False","False","False","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0
"3330","Concord","NC",28025,35.441451,-80.607065,2.5,25,"Fast Food, American (Traditional)","True","False","False","very_loud","True","2","False","no","casual","False","True","False","False","True","True","False","True","False","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
"3331","Charlotte","NC",28203,35.1991851,-80.8414488,4,367,"Fast Food, American (Traditional)","True","False","True","average","True","2","True","free","casual","True","True","False","False","True","True","False","False","False","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3332","Charlotte","NC",28216,35.3373791251,-80.9351536826,3,86,"Fast Food, American (Traditional)","True","True","True","average","True","2","True","no","casual","False","True","False","False","True","True","False","False","False","False","False","False","False",1,1,10,1,6,1,11,0,3,0,1,1,1,1
"3333","Charlotte","NC",28217,35.1868568,-80.8807568,3.5,176,"American (Traditional), Nightlife","False","False","False","average","True","2","True","free","casual","False","True","False","True","True","True","False","False","False","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1
"3334","Champaign","IL",61820,40.1189773,-88.2442721,4,161,"Nightlife, Bars","False","True","False","average","True","3","True","free","dressy","False","True","False","False","False","True","False","False","True","True","True","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3335","Madison","WI",53715,43.0676042758,-89.4081924837,3.5,36,"American (Traditional), Nightlife","False","True","False","loud","True","2","True","free","casual","False","True","False","False","False","False","False","False","False","False","False","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
"3336","Mount Holly","NC",28120,35.2879717,-81.0177733,1,5,"Fast Food, American (Traditional)","False","False","False","average","True","1","False","no","casual","False","True","False","False","False","False","False","False",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
"3337","Madison","WI",53704,43.1207245,-89.3101305,5,16,"Coffee & Tea, Cafes",NA,NA,NA,NA,"True","2","False","free",NA,NA,"True",NA,NA,NA,NA,NA,NA,"False","False","False","True","False",1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
"3338","Indian Trail","NC",28079,35.051072,-80.6460016,4.5,22,"Fast Food, American (Traditional)","True","False",NA,NA,"True","1","True",NA,NA,"False","True","False","False","False","False","False","False",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0
"3339","Madison","WI",53704,43.0769221065,-89.3835302639,3.5,185,"Fast Food, American (Traditional)","True","False","True","average","True","1","True","free","casual","True","True","False","False","True","False","True","True","True","True","False","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3340","Charlotte","NC",28202,35.2264493,-80.8425319,3.5,11,"American (Traditional), Nightlife","False","True","False","quiet","True","2","False","free","casual","False","True",NA,NA,NA,NA,NA,NA,"True","True","False","False","True",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
"3341","Huntersville","NC",28078,35.4427539907,-80.8858598024,3,8,"Fast Food, American (Traditional)","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","False","False","False","False","False","False","False","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0
"3342","Madison","WI",53716,43.0792709,-89.3233012,4,64,"Fast Food, American (Traditional)","True","False",NA,NA,"True","2","False","no","casual","False","True","False","False","True","True","False","False","False","True","False","True","False",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0
"3343","Charlotte","NC",28214,35.336302,-80.961875,3,76,"Fast Food, American (Traditional)","True","True","False","average","True","1","True","no","casual","False","True","False","False","True","True","False","False","False","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3344","Madison","WI",53703,43.075514,-89.3956058,4,12,"Coffee & Tea, Cafes",NA,NA,"True",NA,"True","2","True","free",NA,NA,"True",NA,NA,NA,NA,NA,NA,"False","True","False","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
"3345","Matthews","NC",28105,35.1345297,-80.7123891,3.5,162,"Fast Food, American (Traditional)","True","True","True","average","True","2","True","free","casual","False","True","False","False","True","True","False","False","False","False","False","True","False",1,1,14,2,14,0,8,1,8,2,1,1,1,1
"3346","Madison","WI",53703,43.0838052,-89.3768109,4.5,48,"Fast Food, American (Traditional)","True","False","True","quiet","True","1","True","free","casual","False","True",NA,NA,NA,NA,NA,NA,"False","True","False","False","False",1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
"3347","Madison","WI",53715,43.0674367,-89.4076996,4.5,200,"Fast Food, American (Traditional)",NA,NA,"False",NA,"True","1",NA,NA,NA,"False","True",NA,NA,NA,NA,NA,NA,"False","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3348","Madison","WI",53704,43.1259058,-89.3103388,2.5,8,"Sandwiches, Fast Food",NA,"False","True",NA,"True","1","False",NA,"casual","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0
"3349","Middleton","WI",53562,43.1069861,-89.4978154,4,58,"Fast Food, American (Traditional)","True","False",NA,"average","True","1","True","no","casual","False","True","False","False","True","True","False","False","False","True","False","True","False",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
"3350","Charlotte","NC",28269,35.372159,-80.782485,3.5,55,"Fast Food, American (Traditional)","True","False","False","quiet","True","1","False","no","casual","True","True",NA,NA,NA,NA,NA,NA,"False","False","False","False","False",1,1,11,0,17,0,4,0,8,0,1,1,1,1
"3351","Mc Farland","WI",53558,43.0137642,-89.3021944,3,8,"Fast Food, American (Traditional)","True","False",NA,NA,"True","1",NA,NA,NA,"False","True","False","False","False","False","False","False",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
"3352","Charlotte","NC",28205,35.2200929,-80.8156233,3.5,66,"Southern, Breakfast & Brunch","True","True","True","loud","True","2","True","free","casual","False","True","False","False","False","True","False","False","False","False","False","True","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1
"3353","Charlotte","NC",28202,35.2276651687,-80.8381052823,4.5,197,"Nightlife, Bars",NA,NA,"True",NA,"True","2",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"True","False","True","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"3354","Madison","WI",53715,43.0676042758,-89.4081924837,3.5,36,"American (Traditional), Nightlife","False","True","False","loud","True","2","True","free","casual","False","True","False","False","False","False","False","False","False","False","False","False","False",1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0
"3355","Charlotte","NC",28217,35.1763866,-80.8800003,4,23,"Fast Food, American (Traditional)","True","False","True","average","True","1","False","no","casual","False","True",NA,NA,NA,NA,NA,NA,"False","False","False","True","False",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
